vehicle_id,ev_sales_current_year,ev_sales_previous_year,renewable_energy_share,battery_capacity,charger_power,annual_distance,maintenance_cost_ev,maintenance_cost_ffv,emissions_reduction,base_price,recycling_cost,second_life_revenue,forecast_years,charging_time_hours,cost_per_mile,batteries_recycled
EV55,1904,743,0.6899081108442077,49.37063982645924,175,19910.006400933715,342.3566497340438,497.9124243892698,0.22260301444198766,38105.52988597758,728.2144669086223,276.1119101640785,3,3.722434743146157,0.12691236916483942,72
EV56,1825,823,0.10780218086061794,46.31875354538853,188,11726.032292411297,389.1251263560036,427.89396694472896,0.16086420821771477,40264.534919754944,580.558089064143,234.31544974631538,2,6.69119517689386,0.15850609125252896,61
EV57,1821,819,0.9347653141370421,81.00496793762255,183,17515.073605709098,408.77056917889956,533.1064980034599,0.2123536297816403,49974.614878679335,796.6148745851144,239.26880850961254,3,6.542440394659041,0.14039331685026119,141
EV58,1365,778,0.15966116870189523,76.3606044248286,177,17913.62874055159,317.393997461618,664.721948122685,0.14433371832047498,28522.892744062665,656.0116258102116,251.51749638816838,2,5.714160815210043,0.09503839968703591,144
EV59,1929,1032,0.43012529662600507,61.560111963235585,182,11451.637083612726,311.06314011286634,694.8628817105089,0.28939036170151733,40339.004931466065,462.3788015754243,276.8968559453788,5,4.773978276646064,0.08026946136423367,172
EV60,1502,864,0.4624404846865302,43.4454087641347,122,19331.6351154988,402.6707057671009,695.3987588459236,0.26543953969301143,36917.89486198394,402.5723288368533,150.69509923775337,4,7.113424822962524,0.09539757752703501,152
EV61,1201,1553,0.10121997204815397,78.37971904279246,160,14877.587626277284,313.01435457357155,444.2695310490936,0.2924476033595629,31427.864609405857,771.5601466503715,208.88329183869956,4,3.799502390766344,0.09760867321809963,65
EV62,1529,1028,0.5473803784157174,74.2072291069034,167,16288.829585676867,374.3028558650531,754.035781851308,0.13741143619133797,48555.254246389115,674.7203320851406,294.44872750749005,2,5.172850413934738,0.1663902229649043,117
EV63,961,1015,0.7775280950599089,46.774192663636946,172,16421.860560347963,354.55784324343733,512.3334811691545,0.26873408525491616,44771.09207654506,442.5162684026128,164.80076474899613,5,6.267558342592318,0.11423372497813411,82
EV64,1001,1326,0.840941787803295,94.53458226842284,125,15049.551255923008,357.3381802702944,483.9644430652906,0.21205712439322116,44426.44464807276,697.3947811151495,185.01727720418887,4,7.107490804577404,0.09123643257745322,146
EV65,1795,796,0.8914572939752959,51.93698258031944,171,11420.220441211537,448.80765886293534,645.7829907750403,0.16499839899518381,47479.651133053725,490.85944170724537,235.6396617960711,4,6.248051506106185,0.17064547993229473,75
EV66,1069,1676,0.5389469814838326,84.61054912863139,188,17517.53357891299,411.217132669609,484.7396297735334,0.1959326710071142,43126.10156442426,723.6921566950019,278.6819616309381,4,3.588521186562429,0.19285832119466562,174
EV67,1615,1079,0.6675725714766855,93.1045517525769,126,15817.858351234921,488.2047962114279,603.2153971420096,0.2888767950988932,37668.48652415945,643.9690685614967,164.58049990424377,5,3.506464068003857,0.0920578739494261,63
EV68,1255,1489,0.17156774196684887,74.76849944162251,165,11186.806152573834,437.29298817547385,562.8118786181495,0.23829057746709273,34788.41262549882,449.4639913352703,150.60456092059485,4,3.252161708498076,0.19556708881925378,192
EV69,1816,1524,0.539234401853575,54.810934317895075,171,17003.219686336088,243.73775437996872,492.813705051407,0.1719831105359127,42603.338174085904,428.3796517001553,253.0532773488262,3,5.799883704337485,0.19403177087343615,65
EV70,1095,722,0.23933417938456175,58.554911057508484,132,17027.632608064905,421.54499089995284,516.8238530006712,0.2999799368604582,40070.29506879438,586.4472001015411,239.5953072264813,2,4.214697134104027,0.14277411572286114,86
EV71,1519,1377,0.4326788058602693,93.14485202312994,104,15484.86446095915,399.69426619014064,570.9628925443452,0.16914858406627759,38571.91191717393,774.7573832036207,190.6590755817445,4,3.797651410655211,0.11549185697913389,60
EV72,1137,947,0.39637478157813943,57.89542938258908,120,10905.48810291568,393.8131938534045,538.4641385260793,0.2627439566784196,39726.42875613464,625.8530784979573,293.6422376416132,5,3.4248634101829074,0.09657106088579251,60
EV73,1678,628,0.48118651951735736,84.77142899903825,82,13526.440311367292,344.2233878576011,552.6303137486358,0.25687547002576994,41383.68981548568,703.6435462275051,233.87248505436264,3,6.208936653734576,0.17886242418945725,51
EV74,1876,1574,0.6144729561767193,99.40991273532433,156,10509.24107626701,218.73917594479593,694.1738486280954,0.24458532761453713,49217.60481730144,587.789325024273,249.51199843862392,4,6.767069912790711,0.15256879226164827,82
EV75,1591,634,0.9125889823566963,99.98900316176068,174,14775.960188263914,485.44543025302096,467.3519650769338,0.23388725860030857,43828.95153987977,553.6322378883799,206.81732933854755,3,7.288825949436717,0.15815583409283823,112
EV76,1016,1222,0.45503616821275483,72.00878489615988,92,19064.471318940436,455.57740841732357,651.0474349329697,0.12173307851575887,29410.817209191962,728.8829997217022,288.23823067427566,5,5.9770641635479445,0.183305218975329,180
EV77,1563,1188,0.9830180761403956,89.59334780716587,184,10022.529826129237,346.0424112235574,671.263110259134,0.298991188753878,36669.219446641604,585.3546197700201,191.41149519126708,2,4.771180370666284,0.13327330353174321,133
EV78,987,1770,0.7831252432460826,99.41499207527197,97,12666.386530424123,247.57429028924253,720.8348184706979,0.1322085633061819,41956.04189831127,456.61708303910564,262.3181292136889,3,5.3520706665224225,0.12417300902124478,82
EV79,1179,1690,0.560332942109545,62.480373390518935,116,17998.59101148085,447.3417973567276,738.9308701238635,0.21922680357468083,29391.34835325867,509.8081965116298,167.49990942772797,2,6.18075278528803,0.1714765636302421,75
EV80,1292,1503,0.6796237934007496,55.14457510421835,122,10098.608338216065,329.20148162275575,463.4662173868459,0.1498295611419883,48317.664128610566,624.5533646162748,230.66798011874704,5,6.5650125130651755,0.11566642335575758,83
EV81,1864,1119,0.19200175401875003,46.85400135053099,113,10101.734370460066,317.0341770519078,455.3043044472009,0.13375550361437252,26925.632362948196,561.0308550288389,236.66843462286045,3,6.22420604879798,0.1193511006976787,127
EV82,1980,721,0.8600693781822893,48.45397828438757,160,16108.185860943991,399.6146695798104,645.9084052586436,0.21189307429047627,40274.580228148014,546.5571641262368,178.25303465715155,5,7.8095207956192025,0.12573094831060175,142
EV83,814,939,0.6241217095575693,91.21338181723979,134,17891.997567985843,427.60261955979547,702.7666202331858,0.2672688330243467,49398.383671247364,667.5056918651717,198.5665114485219,3,6.751044205993109,0.18276296042755574,120
EV84,864,774,0.9874607321886416,75.32338541842444,131,17765.054174666708,218.8522209861374,508.930572095873,0.17538913129244307,43196.70733168071,654.5281623559595,176.80457953958117,5,6.753105420911726,0.1734938520464328,165
EV85,1320,1196,0.6727858693775641,92.42255052354915,164,17795.78020749287,430.2669249450539,610.3388822292452,0.1154337787263517,41931.45435789833,525.6104438810875,276.7539129031049,5,7.099027729294107,0.1149701453268647,143
EV86,1952,1050,0.8507004249396926,87.3673053419301,115,13610.063448176657,420.1821504054884,708.8957722447084,0.22475178258169123,49935.51010502708,543.7706419531282,248.57835899852063,4,5.301891956198787,0.09723348337247434,96
EV87,1447,1156,0.8197864685157158,80.42467780288106,133,18827.241442744587,376.76288315661304,707.0012432961817,0.25328605078467903,44794.935701341295,700.8265775716243,216.96511391735532,4,4.3197326576615795,0.12713518171296434,198
EV88,1886,1759,0.410915036321442,76.55873151441165,138,10128.356013967368,301.5256743074403,661.5280664454982,0.15921690138035732,49257.33579864912,768.5150327604008,233.39703756761202,5,7.081194840877976,0.1549462095321772,198
EV89,1962,1639,0.3336495627098905,42.900334250685574,193,13121.887367723004,249.44064417674838,431.515078373346,0.23811793502406955,42472.30565728598,529.6858999456074,201.6062325770803,3,5.32090012378031,0.1611496354038242,110
EV90,1392,608,0.48744422508835905,92.33651176019154,199,13371.8769483539,230.79589075515898,420.2575441102896,0.11515806448860055,41636.46935668733,516.7510277526547,214.3108989114475,3,6.035879856498189,0.10405161428498264,162
EV91,1191,933,0.5205172099679535,65.07052370078286,131,11655.711258195412,200.3551081155704,555.3781240197656,0.1722856776736353,44064.18694562801,506.11200794120447,242.9057701117153,3,5.14795707969899,0.10992822825246681,191
EV92,1218,1616,0.3160762317429795,73.58721142428351,183,13362.259729920992,261.93805270762783,410.6749705916876,0.19482627834252914,29718.850081234275,456.6027598315155,181.72179013284415,5,4.980292053470132,0.19161214628904205,197
EV93,1088,926,0.9051380860158746,41.31721011262124,98,15858.84130052109,323.4010910149919,761.6577327419009,0.2563927299942821,45144.62480046045,550.8696901984329,170.11444368788233,2,6.356302436979663,0.12620717778816096,54
EV94,1178,614,0.5882930760705815,96.16441011176722,91,15202.793126973826,273.0932994200253,408.05786590188967,0.16762834183171377,49253.50822246337,606.4024465793876,291.66883397652185,3,6.326718916014009,0.11769711624403015,189
EV95,1030,1438,0.9805999529382127,94.1644276655201,171,13194.273585845398,292.693716081503,411.8451448567926,0.19073995847932645,40291.08186890761,614.9733021713405,185.5281698625838,2,4.5451208086685835,0.1634852290092102,105
EV96,1817,825,0.8290160002416369,72.59668179508634,90,17493.275136824555,317.13572460829704,466.1309513485841,0.22567080357405242,25308.88357483723,676.4121347728332,224.2836670470503,2,3.944924533527491,0.13614525064663163,189
EV97,840,712,0.6001343743527514,74.63869799010145,127,17147.905784378072,292.4786925396293,650.8060526342241,0.22481599239807015,26802.309796122314,421.02073411315587,264.2283774335233,5,3.656621792225124,0.10961623325396536,75
EV98,1851,600,0.9523362503299233,82.30103274420932,180,12806.964770804405,417.3863115976192,616.6216562345425,0.2035520406806806,30867.68055901135,624.5634951286355,233.41251131670504,2,3.5688931378605617,0.12911565860320792,117
EV99,934,865,0.5543873335857764,55.881693786169,171,13232.283927779175,347.518036749491,663.7948546221404,0.16569494195009304,37277.44158010764,501.99558475671313,245.2312020701026,2,7.08849902121961,0.09730343318873388,79
EV100,1000,1551,0.8983958612668034,53.314937362798155,178,12875.201986321277,205.7981443256122,757.4220564432005,0.2339849292191159,35343.89557994657,495.6493986400583,174.51494204220722,2,4.430748167025673,0.11354764406611906,69
EV101,1579,905,0.422330303076225,80.44137679609796,187,11288.511665112155,268.000469408691,581.9782603246795,0.26743086902026775,49480.300013477136,715.8903718782137,209.23927141777418,2,6.392709579278302,0.13021550581697033,158
EV102,1729,611,0.4407781450636846,46.26534676953449,158,17527.81642960855,412.8974733903592,417.5503903521994,0.1307628180012254,48639.69137794517,461.3908972839083,253.53551302575443,5,4.437122430277145,0.1421592657880193,128
EV103,1856,1536,0.47631761467383804,67.24372028340284,95,10462.76510515249,290.27915698603573,705.3986500845831,0.16809235656960975,34818.06224099782,531.640059470255,181.4679357516161,5,6.333782507576771,0.1689988825160344,100
EV104,1871,1019,0.5919630813489215,69.5656254399454,188,11505.804941034228,476.04253150971465,724.7857851095081,0.23374968039915858,44857.91198192095,655.0553427615661,222.5334757364314,2,7.9207044323171925,0.12619323097930876,63
EV105,1302,1488,0.5981412431789417,62.88021861491008,150,11053.045177478474,413.79921423422616,419.9553439546263,0.2511550983774393,40909.083718347036,657.1493480059355,238.38746252694025,5,3.3297842049354305,0.14548455883795464,104
EV106,1206,770,0.5467590295093758,51.11609054186408,126,18253.38975524334,286.9780927638924,497.1397174549895,0.25629192922105215,31078.391980309803,419.2351745166103,268.3999192610393,3,6.268779938148972,0.19412075586095834,162
EV107,1604,733,0.37540087622485074,61.31897585952128,146,10440.08515386751,354.92295385203323,708.2387197326937,0.23065440389746653,48279.431397741566,429.02354013619856,182.45131492984163,2,4.412913267917231,0.1781979550106271,102
EV108,898,1564,0.9344858183117479,60.253435213627,110,16646.27289916559,400.1717090540509,550.4620954185248,0.19565404224244629,31487.939239506348,662.1453010106286,296.7137900774737,3,3.414466771720196,0.10844105900676225,51
EV109,1483,1648,0.6297274876143288,69.95594047892502,155,10444.745984108034,258.0097596011286,589.0605593857676,0.22915992088549014,46758.58488445288,781.2604306799813,295.1139523801731,3,3.3948799711911826,0.10561799982795425,165
EV110,1525,1764,0.4669652945724354,80.48085049471116,87,17864.434039217995,273.85624036605867,729.2702969912862,0.12700890562883543,40941.01824929162,799.401245436001,151.84402805771848,2,4.8583204381264915,0.1595235798017411,127
EV111,1760,1257,0.6860592646692564,98.09410741157023,168,19127.140863937486,352.1371237586769,437.847815363657,0.1415522436451821,40528.17772645842,794.843933755799,205.19662835305198,3,5.703056248171618,0.15143959217708738,140
EV112,1412,1715,0.7911700820288247,48.64979561045969,140,14868.431658345615,477.46841674708764,670.9137297861217,0.2855062081287152,45960.24981915025,540.6320853471606,160.17592746785417,5,6.236470111922671,0.14562475518827234,72
EV113,1442,778,0.9646552794054187,92.38102659646492,123,18045.418010122958,303.20311005728456,485.9937547003997,0.284434196570037,37357.75513086432,496.72410076848763,197.5869894959447,3,5.837638149994968,0.09850049371660846,111
EV114,1828,1679,0.5495942460408244,57.050680023415744,129,17064.105328502283,320.63909843021196,425.0605724306066,0.2447767649886688,46334.34873674072,439.4597416787221,241.05943290192926,2,7.489776401709272,0.1235141178447348,161
EV115,1302,1778,0.20088865931568292,75.48236620008433,114,17956.352921734673,257.18606320445406,664.9991382364246,0.1654094418057394,38755.711534794595,530.3307318786025,241.31047917178182,3,3.767670467878831,0.17112446434189638,121
EV116,1566,710,0.4966892212928872,72.80421687903208,155,17667.751995259885,377.96260858193284,448.5649011892489,0.2297680008889468,49616.196538899,510.74145793478135,164.49956423242628,5,7.145032829596996,0.1668305688197321,108
EV117,1197,736,0.5310735053081242,73.41690511769578,140,12053.678837387319,422.0452241752995,698.8029035210067,0.23755832186669848,41498.25135182263,630.7184845372266,251.56775045562284,3,5.641136377020327,0.09982085732768713,141
EV118,1670,831,0.9072946703671065,83.40151670312878,198,14995.590101547896,332.19267989288613,481.0821565020869,0.20302298737571162,34351.514372979356,547.5141987927275,276.9508235304036,5,7.302818466349024,0.13122318595983803,186
EV119,1594,1591,0.4553206916166578,62.901298344939754,164,19604.14187126386,425.07481389794555,419.4048081431408,0.24970516537791435,44084.09943322264,492.61196290001186,244.67467927495403,4,5.133316692099075,0.13312562115580298,175
EV120,1192,1067,0.9579918383984245,59.14599779421134,169,13435.329445814916,290.7814170103872,439.7189859969942,0.10593818568369705,37747.43249902326,645.0179687089882,196.49489137519367,4,5.409000998021473,0.14102981946037102,128
EV121,1006,1331,0.5366187169429013,91.17007439112864,134,19704.870906370645,412.0953254085504,736.5080994983628,0.15124415923556778,45150.62496064055,529.2270665391386,150.37425866225215,2,5.111586789013458,0.13533901605245224,123
EV122,1838,1080,0.9764024508810359,53.20570241645622,145,15831.617114337358,277.50335995113625,548.3872865361097,0.2588900742279846,45836.566671507084,541.4560640376221,247.2612801257788,2,3.4823294003419303,0.14020587827310788,98
EV123,1691,1691,0.10737848901786598,50.814762238668585,93,14616.114176657775,434.1948625314711,520.9066565469672,0.2877400887378769,40422.829782572546,639.3762125681881,251.6630973848256,2,3.7250294008250786,0.17757733499268538,51
EV124,1663,1413,0.908933837325712,40.936446199315654,189,16577.57465026202,449.19247348976285,596.4795278850106,0.2752175649836333,46804.71065777472,447.28742410623397,256.3123898643153,2,5.587648239781881,0.12673611978614685,180
EV125,1542,1593,0.9380084067490156,52.634666921751204,83,18158.391711776938,439.31710050793663,653.1730275400337,0.24329867379371764,35085.67560122213,709.6996610956942,155.8890841657839,2,5.666044840688846,0.1462430334548771,68
EV126,1363,922,0.964918842188692,71.11188599900251,96,13942.081548507493,264.6417817551878,414.8408981252388,0.1330993607491374,26434.425283847122,786.1737643083575,227.46716411196616,5,5.338990834967313,0.152812032760137,67
EV127,1820,1521,0.11176888075715337,72.31053238084681,190,10329.54175114638,408.2748313681816,759.2754053802125,0.17374390312372598,41566.20438645515,596.3306326606645,212.014689535789,4,3.0642251556000235,0.193076605650044,186
EV128,895,1503,0.2545307528952781,55.265229471732056,191,17088.062979704115,361.5621162129048,783.3925459281588,0.11004253772228315,44111.295155741725,623.9435680373329,265.1022404176415,4,5.52788702741746,0.15856835054775648,143
EV129,1284,1205,0.6883880527839126,44.336450202471994,148,19561.667844973854,495.8110969967143,566.9227264619477,0.2279723606760137,26820.03784723452,553.8571726856397,258.4033841980246,3,3.6686235416131088,0.09568198541843716,61
